evo_id,move_type_1,move_type_2,move_type_3,move_type_4,variant_id
12,Ground,Ice,Poison,Water,79
12,Electric,Poison,Rock,Water,80
12,Fighting,Fire,Poison,Water,81
12,Fighting,Ground,Rock,Water,82
12,Electric,Normal,Poison,Water,83
12,Fighting,Normal,Rock,Water,84
12,Electric,Fighting,Poison,Water,85
12,Fire,Ground,Ice,Rock,86
12,Fire,Ice,Normal,Water,87
12,Electric,Ground,Ice,Poison,88
12,Fighting,Ground,Ice,Poison,89
12,Fire,Ice,Normal,Poison,90
12,Fire,Ground,Normal,Water,91
12,Ground,Poison,Rock,Water,92
12,Fighting,Fire,Ground,Rock,93
12,Fighting,Ground,Poison,Water,94
12,Ground,Ice,Rock,Water,95
12,Fire,Poison,Rock,Water,96
12,Electric,Ground,Normal,Poison,97
12,Electric,Fighting,Ground,Rock,98
12,Fighting,Ice,Poison,Water,99
12,Fighting,Fire,Rock,Water,100
12,Electric,Normal,Rock,Water,101
12,Electric,Fighting,Ice,Normal,102
12,Fighting,Ground,Normal,Rock,103
12,Fire,Ground,Ice,Normal,104
12,Electric,Ground,Poison,Rock,105
12,Fighting,Fire,Ice,Poison,106
12,Electric,Fighting,Ice,Water,107
12,Fighting,Normal,Poison,Rock,108
12,Electric,Fighting,Ice,Poison,109
12,Electric,Fire,Ice,Rock,110
12,Electric,Fighting,Fire,Rock,111
12,Electric,Ice,Normal,Rock,112
12,Fire,Ground,Ice,Water,113
12,Electric,Fighting,Fire,Ground,114
12,Electric,Fighting,Normal,Poison,115
12,Fighting,Fire,Normal,Water,116
12,Fire,Ground,Ice,Poison,117
12,Fighting,Fire,Normal,Poison,118
12,Electric,Fire,Ground,Ice,119
12,Fire,Ground,Normal,Poison,120
12,Fighting,Ice,Rock,Water,121
12,Electric,Ground,Ice,Normal,122
12,Fighting,Ground,Ice,Normal,123
12,Electric,Fire,Ground,Normal,124
12,Ground,Ice,Poison,Rock,125
12,Fighting,Fire,Poison,Rock,126
12,Electric,Ground,Ice,Water,127
12,Electric,Normal,Poison,Rock,128
12,Electric,Fire,Ground,Water,129
12,Fighting,Ground,Ice,Water,130
12,Electric,Fighting,Poison,Rock,131
12,Electric,Fire,Ground,Poison,132
12,Fire,Ice,Normal,Rock,133
12,Fire,Ground,Poison,Rock,134
12,Electric,Ground,Normal,Water,135
12,Fighting,Fire,Ice,Normal,136
12,Fighting,Ground,Poison,Rock,137
12,Fighting,Ice,Poison,Rock,138
12,Fighting,Fire,Ice,Water,139
12,Fire,Normal,Rock,Water,140
12,Ground,Ice,Normal,Water,141
12,Ground,Normal,Rock,Water,142
12,Ground,Ice,Normal,Poison,143
12,Electric,Fighting,Normal,Water,144
12,Electric,Fire,Normal,Rock,145
13,Electric,Fire,Poison,Water,146
13,Fire,Normal,Poison,Water,147
13,Ground,Normal,Poison,Water,148
13,Fighting,Ice,Normal,Water,149
13,Fighting,Ice,Normal,Poison,150
13,Electric,Fighting,Ground,Poison,151
13,Electric,Ground,Ice,Rock,152
13,Fighting,Ground,Ice,Rock,153
13,Electric,Fire,Ground,Rock,154
13,Fire,Ice,Poison,Water,155
13,Normal,Poison,Rock,Water,156
13,Fighting,Ground,Normal,Water,157
13,Electric,Ice,Rock,Water,158
13,Electric,Fire,Rock,Water,159
13,Fighting,Ground,Normal,Poison,160
13,Ice,Poison,Rock,Water,161
13,Ice,Normal,Poison,Water,162
13,Electric,Ground,Normal,Rock,163
13,Electric,Fighting,Fire,Poison,164
13,Electric,Ice,Poison,Water,165
13,Fighting,Fire,Ice,Rock,166
13,Fire,Ice,Rock,Water,167
13,Electric,Fighting,Ice,Rock,168
13,Fighting,Fire,Ground,Ice,169
13,Electric,Fighting,Normal,Rock,170
13,Electric,Fighting,Ground,Ice,171
13,Fighting,Fire,Ground,Normal,172
13,Fighting,Fire,Normal,Rock,173
13,Fire,Ground,Normal,Rock,174
13,Ice,Normal,Rock,Water,175
13,Fire,Ground,Poison,Water,176
13,Electric,Fire,Poison,Rock,177
13,Electric,Ground,Rock,Water,178
13,Electric,Fighting,Ground,Normal,179
13,Fire,Normal,Poison,Rock,180
13,Ground,Normal,Poison,Rock,181
13,Fighting,Fire,Ground,Water,182
13,Fighting,Fire,Ground,Poison,183
13,Electric,Fighting,Ground,Water,184
13,Fighting,Ice,Normal,Rock,185
13,Electric,Fighting,Fire,Ice,186
13,Electric,Fire,Ice,Normal,187
13,Electric,Fighting,Fire,Normal,188
13,Electric,Fighting,Rock,Water,189
13,Electric,Ground,Poison,Water,190
13,Fire,Ice,Poison,Rock,191
13,Fighting,Normal,Poison,Water,192
13,Fire,Ground,Rock,Water,193
13,Electric,Fire,Ice,Water,194
13,Electric,Fighting,Fire,Water,195
13,Electric,Ice,Normal,Water,196
13,Electric,Fire,Ice,Poison,197
13,Electric,Fire,Normal,Water,198
13,Electric,Ice,Normal,Poison,199
13,Ice,Normal,Poison,Rock,200
13,Electric,Fire,Normal,Poison,201
13,Fighting,Poison,Rock,Water,202
13,Ground,Ice,Normal,Rock,203
13,Electric,Ice,Poison,Rock,204
13,Ground,Ice,Poison,Water,205
13,Electric,Poison,Rock,Water,206
13,Fighting,Fire,Poison,Water,207
13,Fighting,Ground,Rock,Water,208
13,Electric,Normal,Poison,Water,209
13,Fighting,Normal,Rock,Water,210
13,Electric,Fighting,Poison,Water,211
13,Fire,Ground,Ice,Rock,212
13,Fire,Ice,Normal,Water,213
13,Electric,Ground,Ice,Poison,214
13,Fighting,Ground,Ice,Poison,215
13,Fire,Ice,Normal,Poison,216
13,Fire,Ground,Normal,Water,217
13,Ground,Poison,Rock,Water,218
13,Fighting,Fire,Ground,Rock,219
13,Fighting,Ground,Poison,Water,220
13,Ground,Ice,Rock,Water,221
13,Fire,Poison,Rock,Water,222
13,Electric,Ground,Normal,Poison,223
13,Electric,Fighting,Ground,Rock,224
13,Fighting,Ice,Poison,Water,225
13,Fighting,Fire,Rock,Water,226
13,Electric,Normal,Rock,Water,227
13,Electric,Fighting,Ice,Normal,228
13,Fighting,Ground,Normal,Rock,229
13,Fire,Ground,Ice,Normal,230
13,Electric,Ground,Poison,Rock,231
13,Fighting,Fire,Ice,Poison,232
13,Electric,Fighting,Ice,Water,233
13,Fighting,Normal,Poison,Rock,234
13,Electric,Fighting,Ice,Poison,235
13,Electric,Fire,Ice,Rock,236
13,Electric,Fighting,Fire,Rock,237
13,Electric,Ice,Normal,Rock,238
13,Fire,Ground,Ice,Water,239
13,Electric,Fighting,Fire,Ground,240
13,Electric,Fighting,Normal,Poison,241
13,Fighting,Fire,Normal,Water,242
13,Fire,Ground,Ice,Poison,243
13,Fighting,Fire,Normal,Poison,244
13,Electric,Fire,Ground,Ice,245
13,Fire,Ground,Normal,Poison,246
13,Fighting,Ice,Rock,Water,247
13,Electric,Ground,Ice,Normal,248
13,Fighting,Ground,Ice,Normal,249
13,Electric,Fire,Ground,Normal,250
13,Ground,Ice,Poison,Rock,251
13,Fighting,Fire,Poison,Rock,252
13,Electric,Ground,Ice,Water,253
13,Electric,Normal,Poison,Rock,254
13,Electric,Fire,Ground,Water,255
13,Fighting,Ground,Ice,Water,256
13,Electric,Fighting,Poison,Rock,257
13,Electric,Fire,Ground,Poison,258
13,Fire,Ice,Normal,Rock,259
13,Fire,Ground,Poison,Rock,260
13,Electric,Ground,Normal,Water,261
13,Fighting,Fire,Ice,Normal,262
13,Fighting,Ground,Poison,Rock,263
13,Fighting,Ice,Poison,Rock,264
13,Fighting,Fire,Ice,Water,265
13,Fire,Normal,Rock,Water,266
13,Ground,Ice,Normal,Water,267
13,Ground,Normal,Rock,Water,268
13,Ground,Ice,Normal,Poison,269
13,Electric,Fighting,Normal,Water,270
13,Electric,Fire,Normal,Rock,271
14,Fire,Ice,Normal,Water,272
14,Electric,Fire,Psychic,Water,273
14,Electric,Normal,Psychic,Water,274
14,Fire,Normal,Psychic,Water,275
14,Electric,Fire,Ice,Psychic,276
14,Electric,Ice,Normal,Psychic,277
14,Electric,Fire,Normal,Psychic,278
14,Electric,Fire,Ice,Normal,279
14,Fire,Ice,Psychic,Water,280
14,Electric,Fire,Ice,Water,281
14,Electric,Ice,Normal,Water,282
14,Electric,Fire,Normal,Water,283
14,Ice,Normal,Psychic,Water,284
14,Fire,Ice,Normal,Psychic,285
14,Electric,Ice,Psychic,Water,286
15,Fire,Ground,Normal,none,287
16,Fire,Ice,Normal,Water,288
16,Electric,Fire,Psychic,Water,289
16,Electric,Normal,Psychic,Water,290
16,Fire,Normal,Psychic,Water,291
16,Electric,Fire,Ice,Psychic,292
16,Electric,Ice,Normal,Psychic,293
16,Electric,Fire,Normal,Psychic,294
16,Electric,Fire,Ice,Normal,295
16,Fire,Ice,Psychic,Water,296
16,Electric,Fire,Ice,Water,297
16,Electric,Ice,Normal,Water,298
16,Electric,Fire,Normal,Water,299
16,Ice,Normal,Psychic,Water,300
16,Fire,Ice,Normal,Psychic,301
16,Electric,Ice,Psychic,Water,302
17,Bug,Flying,Grass,Normal,303
18,Grass,Normal,Poison,none,304
19,Bug,Grass,Ground,Normal,305
20,Bug,Grass,Normal,Psychic,306
21,Ground,Normal,Rock,none,307
22,Electric,Normal,Water,none,308
23,Ground,Ice,Psychic,Water,309
23,Ground,Normal,Psychic,Water,310
23,Ground,Ice,Normal,Psychic,311
23,Ground,Ice,Normal,Water,312
23,Ice,Normal,Psychic,Water,313
24,Electric,Fighting,Normal,Rock,314
24,Electric,Fighting,Ground,Normal,315
24,Electric,Fighting,Ground,Rock,316
24,Electric,Ground,Normal,Rock,317
24,Fighting,Ground,Normal,Rock,318
25,Fire,Ground,Normal,none,319
26,Ground,Ice,Psychic,Water,320
26,Ground,Normal,Psychic,Water,321
26,Ground,Ice,Normal,Psychic,322
26,Ground,Ice,Normal,Water,323
26,Ice,Normal,Psychic,Water,324
27,Ground,Normal,Psychic,none,325
28,Fighting,Fire,Ground,Normal,326
28,Fighting,Fire,Normal,Rock,327
28,Fire,Ground,Normal,Rock,328
28,Fighting,Fire,Ground,Rock,329
28,Fighting,Ground,Normal,Rock,330
29,Grass,Normal,Poison,none,331
30,Grass,Normal,Poison,Water,332
30,Grass,Ice,Poison,Water,333
30,Ice,Normal,Poison,Water,334
30,Grass,Ice,Normal,Water,335
30,Grass,Ice,Normal,Poison,336
31,Fire,Ground,Normal,Rock,337
32,Fire,Normal,none,none,338
33,Fire,Ice,Normal,Water,339
33,Ground,Ice,Psychic,Water,340
33,Fire,Normal,Psychic,Water,341
33,Ground,Normal,Psychic,Water,342
33,Fire,Ground,Psychic,Water,343
33,Fire,Ground,Normal,Water,344
33,Ground,Ice,Normal,Psychic,345
33,Fire,Ground,Ice,Psychic,346
33,Fire,Ground,Normal,Psychic,347
33,Fire,Ice,Psychic,Water,348
33,Fire,Ground,Ice,Normal,349
33,Ground,Ice,Normal,Water,350
33,Fire,Ground,Ice,Water,351
33,Fire,Ice,Normal,Psychic,352
33,Ice,Normal,Psychic,Water,353
34,Electric,Normal,none,none,354
36,Flying,Normal,none,none,355
37,Ice,Normal,Water,none,356
38,Electric,Fire,Grass,Normal,357
38,Electric,Fire,Grass,Poison,358
38,Electric,Grass,Normal,Poison,359
38,Fire,Grass,Normal,Poison,360
38,Electric,Fire,Normal,Poison,361
39,Ice,Normal,Water,none,362
40,Ghost,Grass,Normal,Psychic,363
40,Electric,Ghost,Grass,Psychic,364
40,Electric,Grass,Normal,Psychic,365
40,Electric,Ghost,Grass,Normal,366
40,Electric,Ghost,Normal,Psychic,367
41,Ground,Normal,Rock,none,368
42,Normal,Psychic,none,none,369
43,Ice,Normal,Water,none,370
44,Electric,Normal,none,none,371
45,Grass,Normal,Psychic,none,372
46,Fire,Ice,Normal,Water,373
46,Fire,Ground,Normal,Water,374
46,Fire,Ground,Ice,Normal,375
46,Ground,Ice,Normal,Water,376
46,Fire,Ground,Ice,Water,377
47,Fighting,Normal,none,none,378
48,Electric,Fire,Ice,Normal,379
49,Electric,Ground,Ice,Normal,380
49,Electric,Fire,Ground,Normal,381
49,Electric,Fire,Ground,Ice,382
49,Fire,Ice,Normal,Water,383
49,Electric,Ground,Ice,Water,384
49,Electric,Fire,Ground,Water,385
49,Fire,Ground,Normal,Water,386
49,Electric,Ground,Normal,Water,387
49,Electric,Fire,Ice,Normal,388
49,Fire,Ground,Ice,Normal,389
49,Electric,Fire,Ice,Water,390
49,Electric,Ice,Normal,Water,391
49,Ground,Ice,Normal,Water,392
49,Electric,Fire,Normal,Water,393
49,Fire,Ground,Ice,Water,394
50,Electric,Fire,Normal,Poison,395
51,Electric,Ground,Ice,Rock,396
51,Electric,Fire,Ground,Rock,397
51,Electric,Ice,Rock,Water,398
51,Electric,Fire,Rock,Water,399
51,Electric,Ground,Normal,Rock,400
51,Fire,Ice,Rock,Water,401
51,Fire,Ground,Normal,Rock,402
51,Ice,Normal,Rock,Water,403
51,Electric,Ground,Rock,Water,404
51,Electric,Fire,Ice,Normal,405
51,Fire,Ground,Rock,Water,406
51,Electric,Fire,Ice,Water,407
51,Electric,Ice,Normal,Water,408
51,Electric,Fire,Normal,Water,409
51,Ground,Ice,Normal,Rock,410
51,Fire,Ground,Ice,Rock,411
51,Fire,Ice,Normal,Water,412
51,Fire,Ground,Normal,Water,413
51,Ground,Ice,Rock,Water,414
51,Electric,Normal,Rock,Water,415
51,Fire,Ground,Ice,Normal,416
51,Fire,Ground,Ice,Water,417
51,Electric,Fire,Ice,Rock,418
51,Electric,Ice,Normal,Rock,419
51,Electric,Fire,Ground,Ice,420
51,Electric,Ground,Ice,Normal,421
51,Electric,Fire,Ground,Normal,422
51,Electric,Ground,Ice,Water,423
51,Electric,Fire,Ground,Water,424
51,Fire,Ice,Normal,Rock,425
51,Electric,Ground,Normal,Water,426
51,Fire,Normal,Rock,Water,427
51,Ground,Normal,Rock,Water,428
51,Ground,Ice,Normal,Water,429
51,Electric,Fire,Normal,Rock,430
52,Fire,Ice,Normal,Water,431
52,Electric,Fire,Psychic,Water,432
52,Electric,Normal,Psychic,Water,433
52,Fire,Normal,Psychic,Water,434
52,Electric,Fire,Ice,Psychic,435
52,Electric,Ice,Normal,Psychic,436
52,Electric,Fire,Normal,Psychic,437
52,Electric,Fire,Ice,Normal,438
52,Fire,Ice,Psychic,Water,439
52,Electric,Fire,Ice,Water,440
52,Electric,Ice,Normal,Water,441
52,Electric,Fire,Normal,Water,442
52,Ice,Normal,Psychic,Water,443
52,Fire,Ice,Normal,Psychic,444
52,Electric,Ice,Psychic,Water,445
53,Grass,Normal,none,none,446
54,Electric,Ground,Ice,Rock,447
54,Electric,Fire,Ground,Rock,448
54,Electric,Ice,Rock,Water,449
54,Electric,Fire,Rock,Water,450
54,Electric,Ground,Normal,Rock,451
54,Fire,Ice,Rock,Water,452
54,Fire,Ground,Normal,Rock,453
54,Ice,Normal,Rock,Water,454
54,Electric,Ground,Rock,Water,455
54,Electric,Fire,Ice,Normal,456
54,Fire,Ground,Rock,Water,457
54,Electric,Fire,Ice,Water,458
54,Electric,Ice,Normal,Water,459
54,Electric,Fire,Normal,Water,460
54,Ground,Ice,Normal,Rock,461
54,Fire,Ground,Ice,Rock,462
54,Fire,Ice,Normal,Water,463
54,Fire,Ground,Normal,Water,464
54,Ground,Ice,Rock,Water,465
54,Electric,Normal,Rock,Water,466
54,Fire,Ground,Ice,Normal,467
54,Fire,Ground,Ice,Water,468
54,Electric,Fire,Ice,Rock,469
54,Electric,Ice,Normal,Rock,470
54,Electric,Fire,Ground,Ice,471
54,Electric,Ground,Ice,Normal,472
54,Electric,Fire,Ground,Normal,473
54,Electric,Ground,Ice,Water,474
54,Electric,Fire,Ground,Water,475
54,Fire,Ice,Normal,Rock,476
54,Electric,Ground,Normal,Water,477
54,Fire,Normal,Rock,Water,478
54,Ground,Normal,Rock,Water,479
54,Ground,Ice,Normal,Water,480
54,Electric,Fire,Normal,Rock,481
55,Ice,Normal,Water,none,482
56,Flying,Ice,Normal,Water,483
57,Electric,Normal,Psychic,Water,484
57,Electric,Ice,Normal,Psychic,485
57,Electric,Ice,Normal,Water,486
57,Ice,Normal,Psychic,Water,487
57,Electric,Ice,Psychic,Water,488
59,Flying,Normal,none,none,489
60,Ghost,Ice,Normal,Psychic,490
60,Ghost,Ice,Normal,Water,491
60,Ghost,Ice,Psychic,Water,492
60,Ice,Normal,Psychic,Water,493
60,Ghost,Normal,Psychic,Water,494
61,Electric,Normal,Psychic,none,495
62,Fire,Normal,Poison,Psychic,496
63,Normal,none,none,none,497
64,Electric,Ground,Ice,Normal,498
64,Electric,Fire,Ground,Normal,499
64,Electric,Fire,Ground,Ice,500
64,Electric,Fire,Ice,Normal,501
64,Fire,Ground,Ice,Normal,502
65,Fire,Ice,Normal,Water,503
65,Electric,Fire,Ice,Normal,504
65,Electric,Fire,Ice,Water,505
65,Electric,Ice,Normal,Water,506
65,Electric,Fire,Normal,Water,507
66,Electric,Normal,Psychic,Water,508
66,Electric,Ice,Normal,Psychic,509
66,Electric,Ice,Normal,Water,510
66,Ice,Normal,Psychic,Water,511
66,Electric,Ice,Psychic,Water,512
67,Normal,none,none,none,513
68,Ice,Normal,Water,none,514
69,Bug,Electric,Fighting,Normal,515
70,Fire,Normal,Poison,none,516
71,Electric,Ice,Normal,Psychic,517
72,Ice,Normal,Water,none,518
73,Grass,Ice,Normal,Water,519
74,Fire,Flying,Normal,none,520
75,Electric,Ice,Psychic,Rock,521
75,Electric,Normal,Psychic,Water,522
75,Fire,Ground,Psychic,Water,523
75,Electric,Fire,Psychic,Rock,524
75,Electric,Ground,Ice,Rock,525
75,Electric,Fire,Ground,Rock,526
75,Ground,Ice,Normal,Psychic,527
75,Fire,Normal,Psychic,Rock,528
75,Ground,Normal,Psychic,Rock,529
75,Electric,Ice,Rock,Water,530
75,Electric,Fire,Rock,Water,531
75,Electric,Ground,Normal,Rock,532
75,Ground,Psychic,Rock,Water,533
75,Electric,Ground,Psychic,Water,534
75,Fire,Ice,Psychic,Rock,535
75,Fire,Ice,Rock,Water,536
75,Ice,Normal,Psychic,Rock,537
75,Fire,Ground,Normal,Rock,538
75,Ice,Normal,Rock,Water,539
75,Electric,Ground,Rock,Water,540
75,Ground,Ice,Psychic,Water,541
75,Electric,Psychic,Rock,Water,542
75,Fire,Ground,Psychic,Rock,543
75,Electric,Fire,Ice,Normal,544
75,Fire,Ground,Rock,Water,545
75,Electric,Fire,Ice,Water,546
75,Electric,Ice,Normal,Water,547
75,Electric,Fire,Normal,Water,548
75,Electric,Ground,Psychic,Rock,549
75,Normal,Psychic,Rock,Water,550
75,Ground,Ice,Normal,Rock,551
75,Fire,Ground,Ice,Rock,552
75,Fire,Ice,Normal,Water,553
75,Fire,Normal,Psychic,Water,554
75,Ground,Ice,Psychic,Rock,555
75,Electric,Fire,Ice,Psychic,556
75,Fire,Ground,Normal,Water,557
75,Electric,Ice,Normal,Psychic,558
75,Electric,Fire,Normal,Psychic,559
75,Electric,Normal,Psychic,Rock,560
75,Ground,Ice,Rock,Water,561
75,Electric,Normal,Rock,Water,562
75,Fire,Ground,Ice,Normal,563
75,Fire,Ground,Ice,Water,564
75,Electric,Fire,Ice,Rock,565
75,Fire,Ice,Normal,Psychic,566
75,Electric,Ice,Normal,Rock,567
75,Electric,Fire,Ground,Ice,568
75,Electric,Ice,Psychic,Water,569
75,Electric,Ground,Ice,Normal,570
75,Electric,Fire,Ground,Normal,571
75,Electric,Ground,Normal,Psychic,572
75,Fire,Psychic,Rock,Water,573
75,Electric,Fire,Psychic,Water,574
75,Electric,Ground,Ice,Water,575
75,Electric,Fire,Ground,Water,576
75,Ground,Normal,Psychic,Water,577
75,Fire,Ice,Normal,Rock,578
75,Fire,Ground,Ice,Psychic,579
75,Electric,Ground,Normal,Water,580
75,Fire,Ground,Normal,Psychic,581
75,Fire,Ice,Psychic,Water,582
75,Fire,Normal,Rock,Water,583
75,Ground,Normal,Rock,Water,584
75,Ground,Ice,Normal,Water,585
75,Ice,Normal,Psychic,Water,586
75,Ice,Psychic,Rock,Water,587
75,Electric,Ground,Ice,Psychic,588
75,Electric,Fire,Ground,Psychic,589
75,Electric,Fire,Normal,Rock,590
76,Flying,Ice,Normal,Water,591
77,Electric,Flying,Normal,none,592
78,Fire,Flying,Normal,none,593
79,Fire,Ice,Normal,Water,594
79,Electric,Fire,Ice,Normal,595
79,Electric,Fire,Ice,Water,596
79,Electric,Ice,Normal,Water,597
79,Electric,Fire,Normal,Water,598
80,Fire,Ice,Normal,Water,599
80,Electric,Fire,Psychic,Water,600
80,Electric,Normal,Psychic,Water,601
80,Fire,Normal,Psychic,Water,602
80,Electric,Fire,Ice,Psychic,603
80,Electric,Ice,Normal,Psychic,604
80,Electric,Fire,Normal,Psychic,605
80,Electric,Fire,Ice,Normal,606
80,Fire,Ice,Psychic,Water,607
80,Electric,Fire,Ice,Water,608
80,Electric,Ice,Normal,Water,609
80,Electric,Fire,Normal,Water,610
80,Ice,Normal,Psychic,Water,611
80,Fire,Ice,Normal,Psychic,612
80,Electric,Ice,Psychic,Water,613
81,Flying,Ice,Rock,Water,614
81,Electric,Ice,Psychic,Rock,615
81,Fire,Grass,Ice,Psychic,616
81,Electric,Grass,Ice,Normal,617
81,Grass,Ground,Ice,Psychic,618
81,Electric,Fire,Psychic,Rock,619
81,Electric,Ground,Ice,Rock,620
81,Electric,Fire,Ground,Rock,621
81,Ground,Normal,Psychic,Rock,622
81,Fire,Grass,Ice,Rock,623
81,Fire,Ice,Psychic,Rock,624
81,Grass,Ground,Ice,Rock,625
81,Fire,Flying,Normal,Rock,626
81,Ice,Normal,Rock,Water,627
81,Electric,Fire,Flying,Normal,628
81,Flying,Grass,Psychic,Rock,629
81,Grass,Normal,Psychic,Rock,630
81,Electric,Fire,Ice,Normal,631
81,Electric,Flying,Ice,Psychic,632
81,Fire,Ground,Rock,Water,633
81,Fire,Grass,Ground,Psychic,634
81,Electric,Fire,Normal,Water,635
81,Flying,Ground,Rock,Water,636
81,Fire,Grass,Ground,Ice,637
81,Electric,Ground,Psychic,Rock,638
81,Electric,Flying,Ice,Water,639
81,Flying,Ice,Normal,Psychic,640
81,Fire,Grass,Ground,Water,641
81,Electric,Fire,Grass,Psychic,642
81,Flying,Grass,Ground,Rock,643
81,Fire,Ice,Normal,Water,644
81,Fire,Grass,Psychic,Rock,645
81,Electric,Fire,Grass,Ice,646
81,Ground,Ice,Psychic,Rock,647
81,Flying,Ice,Normal,Water,648
81,Flying,Grass,Ice,Normal,649
81,Electric,Normal,Psychic,Rock,650
81,Electric,Fire,Grass,Water,651
81,Electric,Fire,Flying,Ground,652
81,Electric,Grass,Ground,Normal,653
81,Electric,Ground,Ice,Normal,654
81,Electric,Fire,Ground,Normal,655
81,Electric,Grass,Rock,Water,656
81,Flying,Ground,Psychic,Water,657
81,Grass,Ground,Psychic,Rock,658
81,Grass,Ice,Psychic,Rock,659
81,Fire,Grass,Ice,Normal,660
81,Fire,Flying,Ice,Rock,661
81,Grass,Ground,Ice,Normal,662
81,Fire,Ground,Normal,Psychic,663
81,Flying,Normal,Rock,Water,664
81,Ground,Normal,Rock,Water,665
81,Ground,Ice,Normal,Water,666
81,Flying,Ground,Normal,Psychic,667
81,Flying,Grass,Normal,Water,668
81,Ice,Psychic,Rock,Water,669
81,Fire,Ground,Normal,Water,670
81,Electric,Flying,Ground,Psychic,671
81,Electric,Flying,Ground,Ice,672
81,Flying,Ground,Normal,Rock,673
81,Electric,Flying,Ground,Water,674
81,Electric,Flying,Psychic,Rock,675
81,Fire,Normal,Psychic,Rock,676
81,Electric,Fire,Rock,Water,677
81,Grass,Normal,Rock,Water,678
81,Grass,Ice,Normal,Water,679
81,Flying,Grass,Ground,Normal,680
81,Fire,Ice,Rock,Water,681
81,Fire,Flying,Psychic,Rock,682
81,Fire,Flying,Ground,Rock,683
81,Electric,Flying,Grass,Ice,684
81,Electric,Ground,Rock,Water,685
81,Electric,Flying,Grass,Water,686
81,Flying,Ground,Ice,Psychic,687
81,Electric,Ice,Normal,Water,688
81,Flying,Ground,Ice,Water,689
81,Fire,Flying,Ice,Normal,690
81,Electric,Grass,Normal,Psychic,691
81,Electric,Fire,Normal,Psychic,692
81,Ground,Ice,Rock,Water,693
81,Flying,Ice,Psychic,Water,694
81,Flying,Grass,Rock,Water,695
81,Grass,Ground,Rock,Water,696
81,Electric,Normal,Rock,Water,697
81,Electric,Grass,Normal,Water,698
81,Fire,Flying,Normal,Water,699
81,Fire,Ground,Ice,Water,700
81,Fire,Flying,Grass,Psychic,701
81,Fire,Ice,Normal,Psychic,702
81,Fire,Flying,Grass,Ice,703
81,Electric,Flying,Ice,Rock,704
